progression_key,progression_label,slot,file,path,saved_path,level,board,pairs,blockers,moves,solutions,difficulty,status,changed,notes
progression_13,Procedural 10,0,tutorial_level.json,minigame_locally/levels/tutorial_level.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/tutorial_level.json,1,6x6,3,3,8,20,EASY,OK,Yes,Tutorial slot
progression_13,Procedural 10,1,procedular_reference_large_09d_5.json,minigame_locally/levels/procedular_reference_large_09d_5.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_09d_5.json,92,8x8,3,11,19,20,HARD,OK,Yes,
progression_13,Procedural 10,2,procedular_reference_large_09d_4.json,minigame_locally/levels/procedular_reference_large_09d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_09d_4.json,93,7x7,4,9,19,4,HARD,OK,Yes,
progression_13,Procedural 10,3,procedular_reference_large_094.json,minigame_locally/levels/procedular_reference_large_094.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_094.json,94,7x7,3,9,13,4,HARD,OK,Yes,
progression_13,Procedural 10,4,procedular_reference_large_09d_d_5.json,minigame_locally/levels/procedular_reference_large_09d_d_5.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_09d_d_5.json,95,8x8,3,11,17,20,HARD,OK,Yes,
progression_13,Procedural 10,5,procedular_reference_large_09d_d_d_4.json,minigame_locally/levels/procedular_reference_large_09d_d_d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_09d_d_d_4.json,96,7x7,4,9,20,8,HARD,OK,Yes,
progression_13,Procedural 10,6,procedular_reference_large_09d_9.json,minigame_locally/levels/procedular_reference_large_09d_9.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_09d_9.json,97,7x7,3,9,13,20,HARD,OK,Yes,
progression_13,Procedural 10,7,procedular_reference_large_098.json,minigame_locally/levels/procedular_reference_large_098.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_098.json,98,8x8,3,11,12,20,HARD,OK,Yes,
progression_13,Procedural 10,8,procedular_reference_large_099.json,minigame_locally/levels/procedular_reference_large_099.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_099.json,99,7x7,4,9,9,20,HARD,OK,Yes,
progression_13,Procedural 10,9,procedular_reference_large_10d_d_4.json,minigame_locally/levels/procedular_reference_large_10d_d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_10d_d_4.json,99,8x8,3,0,12,0,HARD,OK,Yes,
progression_13,Procedural 10,10,procedular_reference_large_10d_5.json,minigame_locally/levels/procedular_reference_large_10d_5.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_10d_5.json,100,7x7,3,0,13,20,HARD,OK,Yes,
