progression_key,progression_label,slot,file,path,saved_path,level,board,pairs,blockers,moves,solutions,difficulty,status,changed,notes
progression_11,Procedural 8,0,tutorial_level.json,minigame_locally/levels/tutorial_level.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/tutorial_level.json,1,6x6,3,3,8,20,EASY,OK,Yes,Tutorial slot
progression_11,Procedural 8,1,procedular_reference_large_07d_d_4.json,minigame_locally/levels/procedular_reference_large_07d_d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_07d_d_4.json,71,7x7,3,9,14,4,HARD,OK,Yes,
progression_11,Procedural 8,2,procedular_reference_large_07d_5.json,minigame_locally/levels/procedular_reference_large_07d_5.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_07d_5.json,72,7x7,4,9,19,4,HARD,OK,Yes,
progression_11,Procedural 8,3,procedular_reference_large_07d_4.json,minigame_locally/levels/procedular_reference_large_07d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_07d_4.json,73,8x8,3,11,17,20,HARD,OK,Yes,
progression_11,Procedural 8,4,procedular_reference_large_074.json,minigame_locally/levels/procedular_reference_large_074.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_074.json,74,7x7,3,9,14,20,HARD,OK,Yes,
progression_11,Procedural 8,5,procedular_reference_large_07d_d_5.json,minigame_locally/levels/procedular_reference_large_07d_d_5.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_07d_d_5.json,75,7x7,4,9,19,20,HARD,OK,Yes,
progression_11,Procedural 8,6,procedular_reference_large_07d_d_d_4.json,minigame_locally/levels/procedular_reference_large_07d_d_d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_07d_d_d_4.json,76,8x8,3,11,12,20,HARD,OK,Yes,
progression_11,Procedural 8,7,procedular_reference_large_078.json,minigame_locally/levels/procedular_reference_large_078.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_078.json,78,7x7,4,9,19,2,HARD,OK,Yes,
progression_11,Procedural 8,8,procedular_reference_large_079.json,minigame_locally/levels/procedular_reference_large_079.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_079.json,79,8x8,3,11,23,20,HARD,OK,Yes,
progression_11,Procedural 8,9,procedular_reference_large_080.json,minigame_locally/levels/procedular_reference_large_080.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_080.json,80,8x8,3,11,20,20,HARD,OK,Yes,
progression_11,Procedural 8,10,procedular_reference_large_08d_d_4.json,minigame_locally/levels/procedular_reference_large_08d_d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_08d_d_4.json,81,8x8,4,11,26,20,HARD,OK,Yes,
