progression_key,progression_label,slot,file,path,saved_path,level,board,pairs,blockers,moves,solutions,difficulty,status,changed,notes
progression_9,Procedural 6,0,tutorial_level.json,minigame_locally/levels/tutorial_level.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/tutorial_level.json,1,6x6,3,3,8,20,EASY,OK,Yes,Tutorial slot
progression_9,Procedural 6,1,procedular_reference_large_05d_d_4.json,minigame_locally/levels/procedular_reference_large_05d_d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_05d_d_4.json,51,8x8,4,11,24,20,HARD,OK,Yes,
progression_9,Procedural 6,2,procedular_reference_large_05d_5.json,minigame_locally/levels/procedular_reference_large_05d_5.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_05d_5.json,52,7x7,3,9,14,20,HARD,OK,Yes,
progression_9,Procedural 6,3,procedular_reference_large_05d_4.json,minigame_locally/levels/procedular_reference_large_05d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_05d_4.json,53,7x7,3,9,13,20,HARD,OK,Yes,
progression_9,Procedural 6,4,procedular_reference_large_054.json,minigame_locally/levels/procedular_reference_large_054.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_054.json,54,8x8,4,11,19,20,HARD,OK,Yes,
progression_9,Procedural 6,5,procedular_reference_large_05d_d_5.json,minigame_locally/levels/procedular_reference_large_05d_d_5.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_05d_d_5.json,55,7x7,3,9,3,20,HARD,OK,Yes,
progression_9,Procedural 6,6,procedular_reference_large_05d_d_d_4.json,minigame_locally/levels/procedular_reference_large_05d_d_d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_05d_d_d_4.json,56,7x7,3,9,13,2,HARD,OK,Yes,
progression_9,Procedural 6,7,procedular_reference_large_05d_9.json,minigame_locally/levels/procedular_reference_large_05d_9.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_05d_9.json,57,8x8,4,11,30,4,HARD,OK,Yes,
progression_9,Procedural 6,8,procedular_reference_large_058.json,minigame_locally/levels/procedular_reference_large_058.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_058.json,58,8x8,3,11,20,20,HARD,OK,Yes,
progression_9,Procedural 6,9,procedular_reference_large_059.json,minigame_locally/levels/procedular_reference_large_059.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_059.json,59,8x8,3,11,19,20,HARD,OK,Yes,
progression_9,Procedural 6,10,procedular_reference_large_060.json,minigame_locally/levels/procedular_reference_large_060.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_060.json,60,7x7,4,9,19,4,HARD,OK,Yes,
