progression_key,progression_label,slot,file,path,saved_path,level,board,pairs,blockers,moves,solutions,difficulty,status,changed,notes
progression_5,Procedural 2,0,tutorial_level.json,minigame_locally/levels/tutorial_level.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/tutorial_level.json,1,6x6,3,3,8,20,EASY,OK,Yes,Tutorial slot
progression_5,Procedural 2,1,procedular_reference_large_01d_d_4.json,minigame_locally/levels/procedular_reference_large_01d_d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_01d_d_4.json,11,7x7,3,9,3,20,HARD,OK,Yes,
progression_5,Procedural 2,2,procedular_reference_large_01d_5.json,minigame_locally/levels/procedular_reference_large_01d_5.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_01d_5.json,12,7x7,4,9,19,2,HARD,OK,Yes,
progression_5,Procedural 2,3,procedular_reference_large_01d_4.json,minigame_locally/levels/procedular_reference_large_01d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_01d_4.json,13,8x8,3,11,23,20,HARD,OK,Yes,
progression_5,Procedural 2,4,procedular_reference_large_014.json,minigame_locally/levels/procedular_reference_large_014.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_014.json,14,8x8,3,11,20,20,HARD,OK,Yes,
progression_5,Procedural 2,5,procedular_reference_large_01d_d_5.json,minigame_locally/levels/procedular_reference_large_01d_d_5.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_01d_d_5.json,15,8x8,4,11,26,20,HARD,OK,Yes,
progression_5,Procedural 2,6,procedular_reference_large_01d_d_d_4.json,minigame_locally/levels/procedular_reference_large_01d_d_d_4.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_01d_d_d_4.json,16,7x7,3,9,14,4,HARD,OK,Yes,
progression_5,Procedural 2,7,procedular_reference_large_01d_9.json,minigame_locally/levels/procedular_reference_large_01d_9.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_01d_9.json,17,7x7,3,9,13,4,HARD,OK,Yes,
progression_5,Procedural 2,8,procedular_reference_large_018.json,minigame_locally/levels/procedular_reference_large_018.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_018.json,18,8x8,4,11,24,20,HARD,OK,Yes,
progression_5,Procedural 2,9,procedular_reference_large_019.json,minigame_locally/levels/procedular_reference_large_019.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_019.json,19,7x7,3,9,14,20,HARD,OK,Yes,
progression_5,Procedural 2,10,procedular_reference_large_020.json,minigame_locally/levels/procedular_reference_large_020.json,/Users/victoria.serrano/Library/CloudStorage/SynologyDrive-back1/misScripts/minigame_locally/levels/procedular_reference_large_020.json,20,7x7,3,9,13,20,HARD,OK,Yes,
